"CardNo","StartDate","Pentad","year","obs"
"2805_3200_000039_20110610",2011-06-10,"2805_3200",2011,0
"2805_3200_011863_20110518",2011-05-18,"2805_3200",2011,0
"2805_3205_000039_20110610",2011-06-10,"2805_3205",2011,0
"2805_3205_000166_20111016",2011-10-16,"2805_3205",2011,0
"2805_3205_001673_20110308",2011-03-08,"2805_3205",2011,0
"2805_3205_002110_20110603",2011-06-03,"2805_3205",2011,1
"2805_3205_010572_20111216",2011-12-16,"2805_3205",2011,0
"2805_3205_011863_20110520",2011-05-20,"2805_3205",2011,0
"2805_3205_011863_20110614",2011-06-14,"2805_3205",2011,1
"2805_3210_011863_20110614",2011-06-14,"2805_3210",2011,0
"2805_3210_011863_20111129",2011-11-29,"2805_3210",2011,0
"2805_3215_001456_20110706",2011-07-06,"2805_3215",2011,0
"2805_3215_011639_20111227",2011-12-27,"2805_3215",2011,0
"2805_3225_011863_20110413",2011-04-13,"2805_3225",2011,0
"2805_3230_000527_20111006",2011-10-06,"2805_3230",2011,0
"2805_3230_001538_20110811",2011-08-11,"2805_3230",2011,0
"2805_3230_001672_20111127",2011-11-27,"2805_3230",2011,0
"2805_3230_010718_20111113",2011-11-13,"2805_3230",2011,0
"2805_3230_010876_20110427",2011-04-27,"2805_3230",2011,0
"2805_3230_011254_20110106",2011-01-06,"2805_3230",2011,0
"2810_1710_011937_20110418",2011-04-18,"2810_1710",2011,0
"2810_2010_011831_20110707",2011-07-07,"2810_2010",2011,0
"2810_2015_011831_20110707",2011-07-07,"2810_2015",2011,0
"2810_2020_011831_20110107",2011-01-07,"2810_2020",2011,0
"2810_2110_010706_20110221",2011-02-21,"2810_2110",2011,0
"2810_2110_011060_20110517",2011-05-17,"2810_2110",2011,0
"2810_2120_010706_20110826",2011-08-26,"2810_2120",2011,0
"2810_2240_010318_20110220",2011-02-20,"2810_2240",2011,0
"2810_2245_010318_20110206",2011-02-06,"2810_2245",2011,0
"2810_2310_010318_20111119",2011-11-19,"2810_2310",2011,0
"2810_2315_010318_20111022",2011-10-22,"2810_2315",2011,0
"2810_2330_010318_20110219",2011-02-19,"2810_2330",2011,0
"2810_2330_010318_20110518",2011-05-18,"2810_2330",2011,0
"2810_2330_010318_20110731",2011-07-31,"2810_2330",2011,0
"2810_2330_010318_20111023",2011-10-23,"2810_2330",2011,0
"2810_2330_010318_20111120",2011-11-20,"2810_2330",2011,0
"2810_2330_010318_20111211",2011-12-11,"2810_2330",2011,0
"2810_2335_010318_20110731",2011-07-31,"2810_2335",2011,0
"2810_2340_010318_20110123",2011-01-23,"2810_2340",2011,0
"2810_2345_010318_20110226",2011-02-26,"2810_2345",2011,1
"2810_2350_010318_20110226",2011-02-26,"2810_2350",2011,1
"2810_2400_010356_20110709",2011-07-09,"2810_2400",2011,1
"2810_2400_010611_20110709",2011-07-09,"2810_2400",2011,1
"2810_2405_010356_20110710",2011-07-10,"2810_2405",2011,1
"2810_2410_010356_20110710",2011-07-10,"2810_2410",2011,1
"2810_2415_010356_20110417",2011-04-17,"2810_2415",2011,1
"2810_2420_011809_20110622",2011-06-22,"2810_2420",2011,0
"2810_2425_010356_20110205",2011-02-05,"2810_2425",2011,0
"2810_2430_010356_20110204",2011-02-04,"2810_2430",2011,1
"2810_2435_010356_20110220",2011-02-20,"2810_2435",2011,0
"2810_2455_010611_20110518",2011-05-18,"2810_2455",2011,0
"2810_2455_011809_20110507",2011-05-07,"2810_2455",2011,0
"2810_2505_001946_20110708",2011-07-08,"2810_2505",2011,0
"2810_2510_001946_20110104",2011-01-04,"2810_2510",2011,0
"2810_2510_001946_20110708",2011-07-08,"2810_2510",2011,0
"2810_2535_000662_20110527",2011-05-27,"2810_2535",2011,1
"2810_2700_011963_20110827",2011-08-27,"2810_2700",2011,0
"2810_2710_011963_20110826",2011-08-26,"2810_2710",2011,0
"2810_2715_001889_20110109",2011-01-09,"2810_2715",2011,0
"2810_2735_010783_20110129",2011-01-29,"2810_2735",2011,0
"2810_2750_011376_20110114",2011-01-14,"2810_2750",2011,0
"2810_2750_011376_20110723",2011-07-23,"2810_2750",2011,0
"2810_2755_011376_20110114",2011-01-14,"2810_2755",2011,1
"2810_2755_011376_20110522",2011-05-22,"2810_2755",2011,1
"2810_2755_011376_20110723",2011-07-23,"2810_2755",2011,1
"2810_2755_011376_20111003",2011-10-03,"2810_2755",2011,0
"2810_2755_011376_20111121",2011-11-21,"2810_2755",2011,1
"2810_2800_011376_20110211",2011-02-11,"2810_2800",2011,1
"2810_2800_011376_20110709",2011-07-09,"2810_2800",2011,0
"2810_2800_011376_20110825",2011-08-25,"2810_2800",2011,1
"2810_2800_011376_20111213",2011-12-13,"2810_2800",2011,1
"2810_2805_002043_20110618",2011-06-18,"2810_2805",2011,0
"2810_2810_001113_20110208",2011-02-08,"2810_2810",2011,0
"2810_2810_002043_20110618",2011-06-18,"2810_2810",2011,0
"2810_2815_002043_20110108",2011-01-08,"2810_2815",2011,0
"2810_2815_002043_20110403",2011-04-03,"2810_2815",2011,0
"2810_2815_002043_20110424",2011-04-24,"2810_2815",2011,0
"2810_2815_002043_20110703",2011-07-03,"2810_2815",2011,0
"2810_2815_002043_20110925",2011-09-25,"2810_2815",2011,1
"2810_2815_002043_20111009",2011-10-09,"2810_2815",2011,0
"2810_2815_002043_20111015",2011-10-15,"2810_2815",2011,1
"2810_2815_002043_20111204",2011-12-04,"2810_2815",2011,1
"2810_2815_010821_20110502",2011-05-02,"2810_2815",2011,1
"2810_2815_011060_20111211",2011-12-11,"2810_2815",2011,0
"2810_2815_011060_20111225",2011-12-25,"2810_2815",2011,1
"2810_2815_011963_20110727",2011-07-27,"2810_2815",2011,1
"2810_2815_011963_20110801",2011-08-01,"2810_2815",2011,1
"2810_2815_011963_20111020",2011-10-20,"2810_2815",2011,1
"2810_2820_011963_20110825",2011-08-25,"2810_2820",2011,1
"2810_2820_011963_20110902",2011-09-02,"2810_2820",2011,1
"2810_2820_011963_20111012",2011-10-12,"2810_2820",2011,1
"2810_2825_011963_20111022",2011-10-22,"2810_2825",2011,1
"2810_2830_011963_20111022",2011-10-22,"2810_2830",2011,0
"2810_2840_011963_20111016",2011-10-16,"2810_2840",2011,1
"2810_2900_000021_20110717",2011-07-17,"2810_2900",2011,0
"2810_2905_002204_20110522",2011-05-22,"2810_2905",2011,1
"2810_2905_002204_20110718",2011-07-18,"2810_2905",2011,0
"2810_2910_002043_20110220",2011-02-20,"2810_2910",2011,1
"2810_2920_000021_20110213",2011-02-13,"2810_2920",2011,0
"2810_2925_000021_20110320",2011-03-20,"2810_2925",2011,0
"2810_2925_000021_20110717",2011-07-17,"2810_2925",2011,0
"2810_2930_010059_20110621",2011-06-21,"2810_2930",2011,0
"2810_2930_010059_20110623",2011-06-23,"2810_2930",2011,0
"2810_2930_011843_20110122",2011-01-22,"2810_2930",2011,1
"2810_2935_000000_20110901",2011-09-01,"2810_2935",2011,0
"2810_2935_002154_20111012",2011-10-12,"2810_2935",2011,0
"2810_2935_010059_20110208",2011-02-08,"2810_2935",2011,0
"2810_2935_010059_20110210",2011-02-10,"2810_2935",2011,0
"2810_2935_010059_20110607",2011-06-07,"2810_2935",2011,0
"2810_2935_010059_20110621",2011-06-21,"2810_2935",2011,0
"2810_2935_010059_20110921",2011-09-21,"2810_2935",2011,0
"2810_2935_010059_20110923",2011-09-23,"2810_2935",2011,0
"2810_2940_000610_20110829",2011-08-29,"2810_2940",2011,0
"2810_3010_010870_20110705",2011-07-05,"2810_3010",2011,0
"2810_3010_011338_20111126",2011-11-26,"2810_3010",2011,0
"2810_3040_002728_20110123",2011-01-23,"2810_3040",2011,0
"2810_3045_000166_20110408",2011-04-08,"2810_3045",2011,0
"2810_3050_000166_20110407",2011-04-07,"2810_3050",2011,0
"2810_3055_000166_20110408",2011-04-08,"2810_3055",2011,0
"2810_3100_000166_20110408",2011-04-08,"2810_3100",2011,0
"2810_3105_000278_20110122",2011-01-22,"2810_3105",2011,0
"2810_3105_010357_20110417",2011-04-17,"2810_3105",2011,1
"2810_3105_010572_20110424",2011-04-24,"2810_3105",2011,0
"2810_3115_000278_20110122",2011-01-22,"2810_3115",2011,0
"2810_3120_000166_20110122",2011-01-22,"2810_3120",2011,1
"2810_3125_000166_20110122",2011-01-22,"2810_3125",2011,1
"2810_3125_011863_20111227",2011-12-27,"2810_3125",2011,1
"2810_3130_011863_20111227",2011-12-27,"2810_3130",2011,1
"2810_3135_011863_20111227",2011-12-27,"2810_3135",2011,0
"2810_3140_000166_20111015",2011-10-15,"2810_3140",2011,0
"2810_3140_001673_20110310",2011-03-10,"2810_3140",2011,0
"2810_3145_000166_20111015",2011-10-15,"2810_3145",2011,0
"2810_3145_000278_20111212",2011-12-12,"2810_3145",2011,0
"2810_3145_001673_20110310",2011-03-10,"2810_3145",2011,0
"2810_3145_010572_20111213",2011-12-13,"2810_3145",2011,0
"2810_3145_010870_20111024",2011-10-24,"2810_3145",2011,0
"2810_3145_010916_20110430",2011-04-30,"2810_3145",2011,0
"2810_3145_010916_20110521",2011-05-21,"2810_3145",2011,0
"2810_3145_010916_20110605",2011-06-05,"2810_3145",2011,0
"2810_3145_010916_20110904",2011-09-04,"2810_3145",2011,0
"2810_3145_010916_20111217",2011-12-17,"2810_3145",2011,0
"2810_3145_011907_20111004",2011-10-04,"2810_3145",2011,0
"2810_3145_011923_20110102",2011-01-02,"2810_3145",2011,0
"2810_3150_000166_20111015",2011-10-15,"2810_3150",2011,0
"2810_3150_000278_20111212",2011-12-12,"2810_3150",2011,0
"2810_3150_000459_20111228",2011-12-28,"2810_3150",2011,0
"2810_3150_001672_20111201",2011-12-01,"2810_3150",2011,0
"2810_3150_010572_20110809",2011-08-09,"2810_3150",2011,0
"2810_3150_010572_20111213",2011-12-13,"2810_3150",2011,0
"2810_3150_010572_20111221",2011-12-21,"2810_3150",2011,0
"2810_3155_000166_20111014",2011-10-14,"2810_3155",2011,0
"2810_3155_010572_20111216",2011-12-16,"2810_3155",2011,0
"2810_3155_010870_20111023",2011-10-23,"2810_3155",2011,0
"2810_3200_000166_20111014",2011-10-14,"2810_3200",2011,0
"2810_3205_011863_20110927",2011-09-27,"2810_3205",2011,0
"2810_3210_001672_20110907",2011-09-07,"2810_3210",2011,0
"2810_3210_011863_20110607",2011-06-07,"2810_3210",2011,0
"2810_3210_011863_20110927",2011-09-27,"2810_3210",2011,0
"2810_3215_011863_20110607",2011-06-07,"2810_3215",2011,0
"2810_3215_011863_20110816",2011-08-16,"2810_3215",2011,0
"2810_3220_001672_20110119",2011-01-19,"2810_3220",2011,1
"2810_3220_011863_20110816",2011-08-16,"2810_3220",2011,0
"2810_3225_001672_20110908",2011-09-08,"2810_3225",2011,0
"2810_3225_001672_20111128",2011-11-28,"2810_3225",2011,0
"2810_3225_010876_20110427",2011-04-27,"2810_3225",2011,0
"2810_3225_011863_20110413",2011-04-13,"2810_3225",2011,0
"2810_3230_001672_20110909",2011-09-09,"2810_3230",2011,0
"2810_3230_010718_20111113",2011-11-13,"2810_3230",2011,0
"2810_3230_010916_20110227",2011-02-27,"2810_3230",2011,0
"2810_3230_011907_20111002",2011-10-02,"2810_3230",2011,0
"2815_2105_010581_20110323",2011-03-23,"2815_2105",2011,0
"2815_2110_010706_20110220",2011-02-20,"2815_2110",2011,0
"2815_2115_010706_20110826",2011-08-26,"2815_2115",2011,0
"2815_2210_001249_20111014",2011-10-14,"2815_2210",2011,0
"2815_2210_001249_20111019",2011-10-19,"2815_2210",2011,0
"2815_2210_001249_20111024",2011-10-24,"2815_2210",2011,0
"2815_2215_001249_20111024",2011-10-24,"2815_2215",2011,0
"2815_2235_010318_20110220",2011-02-20,"2815_2235",2011,0
"2815_2330_010318_20110305",2011-03-05,"2815_2330",2011,0
"2815_2330_010318_20111211",2011-12-11,"2815_2330",2011,0
"2815_2345_010318_20110219",2011-02-19,"2815_2345",2011,1
"2815_2355_010356_20110702",2011-07-01,"2815_2355",2011,1
"2815_2400_010356_20110709",2011-07-09,"2815_2400",2011,1
"2815_2410_010611_20110710",2011-07-10,"2815_2410",2011,0
"2815_2415_010611_20110605",2011-06-05,"2815_2415",2011,0
"2815_2420_010611_20110708",2011-07-08,"2815_2420",2011,0
"2815_2430_010356_20110209",2011-02-09,"2815_2430",2011,1
"2815_2455_010611_20110518",2011-05-18,"2815_2455",2011,0
"2815_2525_000102_20110531",2011-05-31,"2815_2525",2011,1
"2815_2530_000102_20110531",2011-05-31,"2815_2530",2011,1
"2815_2605_000259_20110122",2011-01-22,"2815_2605",2011,1
"2815_2610_011423_20111231",2011-12-31,"2815_2610",2011,1
"2815_2705_000024_20110301",2011-03-01,"2815_2705",2011,0
"2815_2705_000024_20110824",2011-08-24,"2815_2705",2011,0
"2815_2705_000039_20110328",2011-03-28,"2815_2705",2011,0
"2815_2705_000987_20110306",2011-03-06,"2815_2705",2011,1
"2815_2705_011863_20111013",2011-10-13,"2815_2705",2011,1
"2815_2705_012047_20110508",2011-05-08,"2815_2705",2011,1
"2815_2705_012047_20110809",2011-08-09,"2815_2705",2011,0
"2815_2710_001889_20110109",2011-01-09,"2815_2710",2011,1
"2815_2710_002043_20111023",2011-10-23,"2815_2710",2011,1
"2815_2710_011993_20111112",2011-11-12,"2815_2710",2011,0
"2815_2715_002403_20111023",2011-10-23,"2815_2715",2011,0
"2815_2720_002043_20111023",2011-10-23,"2815_2720",2011,1
"2815_2725_011993_20111111",2011-11-11,"2815_2725",2011,1
"2815_2735_001889_20110107",2011-01-07,"2815_2735",2011,1
"2815_2735_001889_20110204",2011-02-04,"2815_2735",2011,0
"2815_2740_000102_20110829",2011-08-29,"2815_2740",2011,0
"2815_2745_000102_20110829",2011-08-29,"2815_2745",2011,0
"2815_2750_000102_20110901",2011-09-01,"2815_2750",2011,0
"2815_2755_011376_20110113",2011-01-13,"2815_2755",2011,0
"2815_2755_011376_20110127",2011-01-27,"2815_2755",2011,1
"2815_2755_011376_20110211",2011-02-11,"2815_2755",2011,0
"2815_2755_011376_20110227",2011-02-27,"2815_2755",2011,0
"2815_2755_011376_20110518",2011-05-18,"2815_2755",2011,1
"2815_2755_011376_20110708",2011-07-08,"2815_2755",2011,1
"2815_2755_011376_20110721",2011-07-21,"2815_2755",2011,1
"2815_2755_011376_20110728",2011-07-28,"2815_2755",2011,1
"2815_2755_011376_20110825",2011-08-25,"2815_2755",2011,1
"2815_2755_011376_20111004",2011-10-04,"2815_2755",2011,1
"2815_2755_011376_20111011",2011-10-11,"2815_2755",2011,1
"2815_2755_011376_20111120",2011-11-20,"2815_2755",2011,1
"2815_2755_011376_20111211",2011-12-11,"2815_2755",2011,1
"2815_2755_011376_20111230",2011-12-30,"2815_2755",2011,1
"2815_2800_011376_20110212",2011-02-12,"2815_2800",2011,1
"2815_2800_011376_20110710",2011-07-10,"2815_2800",2011,1
"2815_2800_011376_20111216",2011-12-16,"2815_2800",2011,1
"2815_2805_002043_20110618",2011-06-18,"2815_2805",2011,0
"2815_2810_002043_20110618",2011-06-18,"2815_2810",2011,0
"2815_2810_002043_20110904",2011-09-04,"2815_2810",2011,1
"2815_2815_002043_20110105",2011-01-05,"2815_2815",2011,0
"2815_2815_002043_20110112",2011-01-12,"2815_2815",2011,1
"2815_2815_002043_20110119",2011-01-19,"2815_2815",2011,1
"2815_2815_002043_20110124",2011-01-24,"2815_2815",2011,1
"2815_2815_002043_20110202",2011-02-02,"2815_2815",2011,0
"2815_2815_002043_20110209",2011-02-09,"2815_2815",2011,1
"2815_2815_002043_20110323",2011-03-23,"2815_2815",2011,1
"2815_2815_002043_20110330",2011-03-30,"2815_2815",2011,0
"2815_2815_002043_20110406",2011-04-06,"2815_2815",2011,1
"2815_2815_002043_20110413",2011-04-13,"2815_2815",2011,1
"2815_2815_002043_20110420",2011-04-20,"2815_2815",2011,1
"2815_2815_002043_20110511",2011-05-11,"2815_2815",2011,1
"2815_2815_002043_20110518",2011-05-18,"2815_2815",2011,1
"2815_2815_002043_20110525",2011-05-25,"2815_2815",2011,1
"2815_2815_002043_20110601",2011-06-01,"2815_2815",2011,1
"2815_2815_002043_20110608",2011-06-08,"2815_2815",2011,1
"2815_2815_002043_20110615",2011-06-15,"2815_2815",2011,1
"2815_2815_002043_20110622",2011-06-22,"2815_2815",2011,1
"2815_2815_002043_20110629",2011-06-29,"2815_2815",2011,1
"2815_2815_002043_20110706",2011-07-06,"2815_2815",2011,1
"2815_2815_002043_20110713",2011-07-13,"2815_2815",2011,1
"2815_2815_002043_20110801",2011-08-01,"2815_2815",2011,1
"2815_2815_002043_20110817",2011-08-17,"2815_2815",2011,1
"2815_2815_002043_20110823",2011-08-23,"2815_2815",2011,1
"2815_2815_002043_20110830",2011-08-30,"2815_2815",2011,1
"2815_2815_002043_20110907",2011-09-07,"2815_2815",2011,1
"2815_2815_002043_20110914",2011-09-14,"2815_2815",2011,1
"2815_2815_002043_20110921",2011-09-21,"2815_2815",2011,1
"2815_2815_002043_20110928",2011-09-28,"2815_2815",2011,1
"2815_2815_002043_20111005",2011-10-05,"2815_2815",2011,1
"2815_2815_002043_20111012",2011-10-12,"2815_2815",2011,1
"2815_2815_002043_20111019",2011-10-19,"2815_2815",2011,1
"2815_2815_002043_20111026",2011-10-26,"2815_2815",2011,1
"2815_2815_002043_20111101",2011-11-01,"2815_2815",2011,1
"2815_2815_002043_20111109",2011-11-09,"2815_2815",2011,1
"2815_2815_002043_20111114",2011-11-14,"2815_2815",2011,1
"2815_2815_002043_20111130",2011-11-30,"2815_2815",2011,1
"2815_2815_002043_20111207",2011-12-07,"2815_2815",2011,1
"2815_2815_002043_20111214",2011-12-14,"2815_2815",2011,1
"2815_2815_002043_20111220",2011-12-20,"2815_2815",2011,1
"2815_2815_002043_20111228",2011-12-28,"2815_2815",2011,1
"2815_2815_010821_20110504",2011-05-04,"2815_2815",2011,1
"2815_2820_002043_20110416",2011-04-16,"2815_2820",2011,1
"2815_2820_002043_20110828",2011-08-28,"2815_2820",2011,1
"2815_2820_002043_20111204",2011-12-04,"2815_2820",2011,1
"2815_2835_011963_20111015",2011-10-15,"2815_2835",2011,0
"2815_2900_002204_20110304",2011-03-04,"2815_2900",2011,0
"2815_2900_002204_20110417",2011-04-17,"2815_2900",2011,0
"2815_2900_002204_20111008",2011-10-08,"2815_2900",2011,1
"2815_2905_001858_20110108",2011-01-08,"2815_2905",2011,0
"2815_2905_002204_20110320",2011-03-20,"2815_2905",2011,1
"2815_2905_002204_20110515",2011-05-15,"2815_2905",2011,0
"2815_2905_002204_20110522",2011-05-22,"2815_2905",2011,0
"2815_2905_002204_20110612",2011-06-12,"2815_2905",2011,1
"2815_2905_002204_20110830",2011-08-30,"2815_2905",2011,0
"2815_2905_002204_20111009",2011-10-09,"2815_2905",2011,0
"2815_2905_011863_20111014",2011-10-14,"2815_2905",2011,1
"2815_2910_000021_20110220",2011-02-20,"2815_2910",2011,0
"2815_2910_002204_20110326",2011-03-26,"2815_2910",2011,0
"2815_2915_000021_20110320",2011-03-20,"2815_2915",2011,0
"2815_2915_002204_20110321",2011-03-21,"2815_2915",2011,0
"2815_2915_010870_20110310",2011-03-10,"2815_2915",2011,0
"2815_2925_000021_20110319",2011-03-19,"2815_2925",2011,0
"2815_2930_010059_20110117",2011-01-17,"2815_2930",2011,0
"2815_2930_010059_20110131",2011-01-31,"2815_2930",2011,0
"2815_2930_010059_20110707",2011-07-07,"2815_2930",2011,1
"2815_2930_010059_20111025",2011-10-25,"2815_2930",2011,0
"2815_2930_010059_20111110",2011-11-10,"2815_2930",2011,0
"2815_2935_010059_20110707",2011-07-07,"2815_2935",2011,0
"2815_3015_010178_20110528",2011-05-28,"2815_3015",2011,0
"2815_3015_010178_20110903",2011-09-03,"2815_3015",2011,0
"2815_3025_011338_20111126",2011-11-26,"2815_3025",2011,0
"2815_3040_000278_20110123",2011-01-23,"2815_3040",2011,0
"2815_3045_000166_20110407",2011-04-07,"2815_3045",2011,0
"2815_3050_000166_20110407",2011-04-07,"2815_3050",2011,0
"2815_3055_000166_20110407",2011-04-07,"2815_3055",2011,0
"2815_3105_010572_20110424",2011-04-24,"2815_3105",2011,0
"2815_3110_000459_20111222",2011-12-22,"2815_3110",2011,0
"2815_3115_011863_20110809",2011-08-09,"2815_3115",2011,0
"2815_3120_010311_20110121",2011-01-21,"2815_3120",2011,0
"2815_3120_011863_20110809",2011-08-09,"2815_3120",2011,0
"2815_3125_002728_20110121",2011-01-21,"2815_3125",2011,0
"2815_3125_011863_20111227",2011-12-27,"2815_3125",2011,0
"2815_3130_010311_20110121",2011-01-21,"2815_3130",2011,0
"2815_3130_011863_20111227",2011-12-27,"2815_3130",2011,0
"2815_3135_011863_20111227",2011-12-27,"2815_3135",2011,0
"2815_3140_000166_20111015",2011-10-15,"2815_3140",2011,0
"2815_3140_001673_20110309",2011-03-09,"2815_3140",2011,0
"2815_3140_002036_20110617",2011-06-17,"2815_3140",2011,0
"2815_3140_010916_20110220",2011-02-20,"2815_3140",2011,0
"2815_3140_010916_20110313",2011-03-13,"2815_3140",2011,0
"2815_3140_010916_20110430",2011-04-30,"2815_3140",2011,0
"2815_3140_010916_20110521",2011-05-21,"2815_3140",2011,0
"2815_3140_010916_20110605",2011-06-05,"2815_3140",2011,0
"2815_3140_010916_20110616",2011-06-16,"2815_3140",2011,0
"2815_3140_010916_20110904",2011-09-04,"2815_3140",2011,0
"2815_3140_010916_20111217",2011-12-17,"2815_3140",2011,0
"2815_3145_000166_20111015",2011-10-15,"2815_3145",2011,0
"2815_3145_000278_20111212",2011-12-12,"2815_3145",2011,0
"2815_3145_001638_20110316",2011-03-16,"2815_3145",2011,0
"2815_3145_001672_20111130",2011-11-30,"2815_3145",2011,0
"2815_3145_001673_20110309",2011-03-09,"2815_3145",2011,0
"2815_3145_010870_20111024",2011-10-24,"2815_3145",2011,0
"2815_3145_010916_20110116",2011-01-16,"2815_3145",2011,0
"2815_3145_010916_20110320",2011-03-20,"2815_3145",2011,0
"2815_3145_012075_20110510",2011-05-10,"2815_3145",2011,0
"2815_3150_000166_20111015",2011-10-15,"2815_3150",2011,0
"2815_3150_000278_20111212",2011-12-12,"2815_3150",2011,0
"2815_3150_000459_20111228",2011-12-28,"2815_3150",2011,0
"2815_3150_001638_20110313",2011-03-13,"2815_3150",2011,0
"2815_3150_001673_20110308",2011-03-08,"2815_3150",2011,0
"2815_3150_010311_20110930",2011-09-30,"2815_3150",2011,0
"2815_3150_010376_20110506",2011-05-06,"2815_3150",2011,0
"2815_3150_010572_20110423",2011-04-23,"2815_3150",2011,0
"2815_3150_010870_20111023",2011-10-23,"2815_3150",2011,0
"2815_3150_010916_20110116",2011-01-16,"2815_3150",2011,0
"2815_3150_010916_20110130",2011-01-30,"2815_3150",2011,0
"2815_3150_010916_20110320",2011-03-20,"2815_3150",2011,0
"2815_3150_011863_20110518",2011-05-18,"2815_3150",2011,0
"2815_3150_011907_20111004",2011-10-04,"2815_3150",2011,0
"2815_3150_011923_20110102",2011-01-02,"2815_3150",2011,0
"2815_3150_012075_20110510",2011-05-10,"2815_3150",2011,0
"2815_3155_000166_20111014",2011-10-14,"2815_3155",2011,0
